neutral	"Tomorrow is Raksha Bandhan so i think  today i post it for u .......  Holi is colorful,Diwali is lig http://t.co/d84eMH3M"		
positive	"I can't believe Queen Latifah came to Durham last Friday , had a dinner and dancing event at the Hilton hotel wtf? I woulda went!"		
positive	Not Available		
neutral	How can we improve environmental outcomes in Canadian cities? Find out at Bridging the Gap on Sept 25: http://t.co/BPz64qvh #publicpolicy		
positive	"I liked 'Helsinki, Finland - Nokia Factory Room - 10 November 2012 20:00' in the DJ Shadow App http://t.co/P4ktLFB8"		
negative	Not Available		
positive	Not Available		
neutral	Are the SATs still on for Saturday at Clifton High?		
positive	Not Available		
neutral	"#broncos Peyton Manning is 1st in passing rating 109.0 and 2nd in #NFL with 12 30+ yd passing plays, 7.7 avg pass length, 269 dropbacks"		
positive	Not Available		
neutral	@nrhinds In between phones at the moment. Will go to Shoeless Joe's Monday morning if that's fine.		
neutral	MT @watchj: You should get to use your extra Daylight Savings Time hour whenever you want to... I wanna use mine on Friday at 4pm.		
neutral	Not Available		
neutral	"@rowandavies That thar wiki also says IWD is aka ""May Day"" in the US. Legitimate ref since he's making a US-based political argument"		
negative	Not Available		
negative	Not Available		
neutral	"Former Minister &amp; SLFP member Najeeb A Majeed may appoint as CM of the Eastern Province. But, can't confirm the news still"		
neutral	"did you Know Only four batsmen has scored 1500-plus runs in 4th innings in Tests: Tendulkar 1590, Rahul Dravid... http://t.co/7c8ysiuI"		
positive	Not Available		
neutral	"@QuotesSimpson Father I'm not a Catholic, well I tried to march in the St Patricks Day parade!"		
positive	"Managed to convince my kryptonite to swim with me, this should be interesting. And hopefully the Internet will will restored tomorrow."		
neutral	Jose Iglesias /  Igleisas started at shortstop Wednesday night for the second http://t.co/Gkpx9Blu #MLB #BOS		
positive	"x')) *proud*RT@_changsuns [Prepix's 2nd tweet rough trans] Like the expression,style,dance,rap and m/v too. It is awesome GD. Korea's pride."		
neutral	"Dear @WickedNemesis, I need you to come to Neb in Feb, so I have someone to go to the outdoors hockey game with me. -Ninja"		
positive	Not Available		
neutral	"Hey Members:  Protect Working Families is sponsoring an event this Saturday, October 27, at the Farmington Hills... http://t.co/0ZIIjw1N"		
positive	"Some of the team are off to Artytype to finish off the Christmas magazine today! Make sure you grab your copy in the Gazette on the 14th,"		
neutral	"I also remember this one time in 6th, when I bent down to pick my pencil up and farted, in the middle of TAKS. Dx"		
positive	@avalard Have a good trip. See you tomorrow at the Jurys Inn?		
positive	"@dianaanoann The days are getting shorter for sure, but we'll go into daylight savings this Sunday, i.e., no waking up in the dark! :-)"		
neutral	"Hindu No secrecy about IT policy, says Chandy: Chief Minister Oommen Chandy said here on Thursday that there was... http://t.co/u8KWyEl3"		
positive	Not Available		
positive	"If you're not coming to the SVSU vs. Wayne State game tomorrow, watch it on CBS College Sports or FSN Detroit. It's about to be hype!"		
neutral	"@DallasDerby @paleycenter thats next Friday. Tonight I'm moderating a Paley panel with cast of CBS's new comedy, #Partners"		
positive	Not Available		
positive	Watch our school on SBS Insight tomorrow with Peter Garrett. Naomi did us proud! @barryofarrell @TeachersFed #edchat http://t.co/wLrIB43D		
positive	Not Available		
negative	I'm supposed to go to Atlantic City on the 15th for a school field trip. doubt that will happen tbh		
negative	"#CNET - Just bought my 1st iPad, iPad3, feeling real burned, mad, about iPad4 so soon. Grrr. REALLY mad! Don't even care about mini now,"		
positive	"@LFC it may have been against the minnows of FC Gomel, but a great performance from Rodger's Reds at Anfield tonight, and a great start!"		
positive	@NoelleChara21 I know!! I sat down I'm just like OHMYGOSH that's Peyton Siva		
neutral	"If you guys are in the Fresno area tomorrow evening go hang out with us at Kuppajoes! We're playing with Limits,... http://t.co/uorb1bAV"		
neutral	Not Available		
neutral	Tomorrow weather goin be the same as today. everybody just come to school NEKKID.		
positive	"@Linniebabs I've never been, but am going to Farmington Hills on Thursday!  Deals Galore I hope, and Gail's checkbook."		
negative	Not Available		
neutral	Armin Van Buuren back to the 1st place on top 100 DJ Mag ! http://t.co/S34b3WhF		
neutral	psyched about the Grand Strand Cypher. September 13. Your boys gonna be on WorldStarHipHop!		
positive	"I'm so excited about tomorrow!Get to dress up as a witch for the little kids at my job, then 2Pac and Biggie Smalls at night with #oomf"		
positive	@DrPhi1 Cuba. :) I'll tell you more after I book it tomorrow and before I leave Sunday!		
neutral	Saturday nite/Sun morning is end of Daylight Savings. FALL BACK. *if you thought it was dark in the morning before......		
positive	"@EmRusciano not restricted to PM - look what happened to the mighty Peter Garrett. Now a eunich. Happy Monday, glitter face."		
positive	"Forget league's Super Saturday, @cnn has Super Storm Sandy. Name aside the coverage has been first class"		
negative	"USSDGate :) ""@verge: Galaxy S II can be wiped by just clicking a link, other TouchWiz devices may also be vulnerable http://t.co/KqeAwGGb"""		
neutral	Come check out the Action Trivia at The Draft Bar and Grill in Studio City every Thursday from 8-10 pm. Not only... http://t.co/nhpEhm8p		
neutral	Vanuatu goes to the polls on 30 October. You can follow the progress on the Pacific Policy website. http://t.co/PWJ1aEbQ		
negative	Not Available		
positive	Not Available		
negative	Not Available		
neutral	@santababy100 I was looking at the Scottish Kilomathon in March. Are you about? St. Patrick's Day (my half birthday ;-))		
positive	@FOXSportsFowler ? was From Timot. He's going to Bengals v Broncos on Sunday. breathing same air as Manning. #CrushSoHard		
neutral	"Okay so tomorrow me, @awsumlala and @DiViNeHon3y have a date with the fair"		
neutral	Apple Special Event March 7 2012 iPad 3 the new ipad Full Apple Keynote ...: http://t.co/o7eK20Ku via @youtube		
neutral	@GovChristie do you think Atlantic city will be accessible for Friday??		
positive	Not Available		
positive	"That was the best day of my life fam. I felt like a slave that got freed, or Derrick Rose passing the SAT. MAAAAAAAAAN...."		
positive	Not Available		
neutral	Rams call timeout with 1:04 left in the 1st. Marshall pushes lead to 41-26		
positive	Not Available		
positive	Not Available		
positive	Thanks to Everyone who played Jouvert with us Red Antz Miami. See you all on the Road tomorrow with Euphoria Mas.		
positive	@JLSTERx Hey! if you are looking for new music you may really enjoy my bands material @FirstAffection (: we sound similar to The Cab!		
positive	Ohhhh doood! Red holiday cups start back (&amp;holiday drinks) at SB!! So going tomorrow :)		
neutral	Pop in to the Gladstone Hotel with Mommy and strollers for free coffee and socializing mon-fri 10:00 a.m. to 4:00... http://t.co/IrAi7C77		
positive	Not Available		
positive	"Passionate about CNIS' work, be a rep at Ten Thousand Villages in your hometown on Mar 8 - Winkler 725 Main Street Unit B"		
positive	Not Available		
neutral	Not Available		
positive	Tomorrow is the day. I'm gonna do a Speech of St. Patrick's day in @SivaTheWanted's honour. Wish me luck! &lt;3		
neutral	Not Available		
positive	S/O to all of you who went and served at Super Saturday. You rock! #doingwork		
negative	Not Available		
negative	"#noagenda Russian NGOs to lose American funding as USAID closes. (Euronews video): In July, the Russian par... http://t.co/8XZnp2At #itm"		
positive	Not Available		
positive	Not Available		
neutral	Miley Cyrus with employee of Hollywood Tans (11th &amp; Walnut) after tanning there Wednesday night. http://t.co/nKabGiJO		
negative	Not Available		
neutral	"@J2da_B2da Your NAT may be strict or moderate. Open your NAT with this guide, please: http://t.co/vxKmgFnV Let us know. ^LB"		
neutral	#UVa wide receiver Tim Smith says he'll be able to play in Saturday's game against NC State.		
positive	I've watched three films this weekend with Anna Kendrick in it and its only Saturday. No regrets.		
negative	Need cough medicine and/or Lemsips. May be critical if you want the Gazette on Wednesday! Anyone do deliveries??? #dying		
neutral	Not Available		
neutral	"Sharmeen Obaid-Chinoy's short documentary ""Saving Face"" won an Oscar at the 84th Academy Awards and made her the... http://t.co/tXZnXx7z"		
negative	Not Available		
positive	@dcunited fans.. We play NY this weekend on SATURDAY @ RFK in DC. Nov 3rd. I can't wait to see all of DC out to support us. Love you guys		
positive	@iLoveErika_x3 &lt;3....But you really shiuld go to bed since you got HSPA tomorrow k babe:) I LOVE YOU!!! Mwaxhhhh:* Night&lt;3^.^		
neutral	It was weird seeing Robert Griffin the 3rd and Justin Tuck playing football and not eating subway sandwiches		
positive	@TomFoolery52 yes. I am the Remus Lupin of werebears. Just watch out at the next full moon. I may once again attempt to steal your honey...		
positive	Three of our Newspaper team are off to London with Miss Reay tomorrow as they're nominated for a National Award for best community newspaper		
neutral	Not Available		
positive	here an exclusive video of the night that Armin van Buuren got the no.1 spot on the DJ MAG 100 for the 5th time... http://t.co/48yW2mUV		
negative	@DanielCharles96 ah. You may survive it. York may have a word with you about it. He's a dick. A fucking 5's too short for his liking		
negative	Not Available		
negative	Not Available		
positive	Not Available		
neutral	"Tax inspectors on 'Halloween duty' in and outside Rome: (AGI) - Rome, Nov. 1 - In conjunction with last night's ... http://t.co/aNZmN2Vp"		
neutral	Not Available		
positive	@briannafrost my plan for next Thursday is be on website in next B/G flick wish me happy b day bri bri		
neutral	Obama comes back to win 2nd debate with Romney on points: (AGI) New York - A more agressive Barack Obama forcefu... http://t.co/cjkAfm53		
neutral	Not Available		
neutral	"Goals for tomorrow: Big Mac, hard shell taco from Taco Bell, Dunkin coffee, AC Moore, gasoline. I think that's it."		
neutral	"#5: CaseCrown Bold Standby Case (Black) for iPad 4th Generation with Retina Display, iPad 3 &amp; iPad 2 (Built-in m... http://t.co/vUhKSNev"		
negative	Not Available		
neutral	@NatLe7 gonna stay over in Leeds for Wednesday tho to get my fix of the eternal city		
positive	"It has been confirmed! One Direction will be on Ellen at Burbank, Calif. studio for a huge concert event on the 9th of November!"		
neutral	"@FRabbits @blacroix i tried that email, but haven't heard back. i want to send the film to SXSW and deadline is Nov 15"		
negative	"Or, you know, some version of it. In 4th grade, I was writing a novel called Prisoners of Radio City and @DisneyHyperion didn't exist yet!"		
neutral	Not Available		
positive	"No white T's, No ball cap. $500 CASH to the Women in the sexiest RED dress... Raffles for Moet Rose &amp; a pair of Red Bottoms.  September 1st"		
negative	What if yall catch me on WorldStarHipHop tomorrow bc iGet arrested at the K.L. concert for trying to rape him thoo ._____.		
neutral	"Sweats again tomorrow ? Math TAKS tomorrow ? I do think so , sweats it is !"		
neutral	"So like next semester the music will progress to Dashboard Confessional, Taking Back Sunday, and Brand New?"		
positive	Galaxy Tab 2 10.1 coming to Sprint with LTE on November 11th: Good news for Sprint customers in th... http://t.co/NTggQfWM #android#tech		
negative	Not Available		
negative	Renewed fighting rocks Syria - An early morning explosion rocked the flashpoint city of Deir Ezzor on Saturday in an... http://t.co/dJq9UVQ4		
positive	Not Available		
negative	Bayern Munich coach Jupp Heynckes insists his side won't be fazed by the shock loss to Leverkusen on Sunday - http://t.co/E0ctlsyA		
neutral	"Did you see us in the Gazette on Saturday? If you missed it, here is the electronic version http://t.co/UyyLQY4n"		
neutral	Not Available		
negative	"Juniors playing powderpuff, if you aren't at practice tomorrow you will NOT play, it starts at 5:30pm, hope to see you there!"		
negative	"@SullyCNBC didn't iPOOP just came out with 3rd gen IJUNK not to long ago? why the 4TH??? CUZ they CAN NOT compete with SAMSUNG, ASUS,NEXES.,"		
